packet_num,hex_data
1785,03 73 00 01 33 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1786,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1787,a5 0f 24 4a 02 0b b8 00 0e 6a 01 63 01 91 01 01 5d 00 00 00
1788,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1789,00 00 00 3d 03 5b 00 37 03 48 00 1d 03 31 00 f4 02 1d 00 a1
1790,02 0f 00 01 aa 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1791,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1792,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1793,00 00 00 4d 02 0b 00 f6 01 16 00 c8 01 20 00 81 01 39 00 57
1794,01 52 00 01 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1795,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1796,a5 13 06 6d 00 00 00 00 00 00 00 24 4f 02 11 6e 00 12 62 01
1797,24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1798,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1799,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1800,00 00 00 83 01 4d 01 bd 01 3c 01 21 02 fe 00 6b 02 ce 00 bb
1801,02 a2 00 01 55 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1802,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1803,a5 1a 3a 6e 00 24 49 02 23 2d 02 0b ba 00 0e 68 01 63 01 91
1804,01 39 41 00 20 00 01 ca 00 00 00 00 00 00 00 00 00 00 00 00
1805,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1806,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1807,a5 0e 06 6e 00 00 00 00 00 00 00 24 4f 02 01 16 00 00 00 00
1808,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1809,00 00 00 6c 01 44 00 34 01 6a 00 0f 01 98 00 f2 00 d7 00 0c
1810,01 fc 00 01 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1811,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1812,00 00 00 32 01 23 01 66 01 37 01 9c 01 3b 01 f3 01 13 01 4c
1813,02 df 00 01 d9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1814,a5 15 3a 70 00 24 49 02 23 2f 02 0b bb 00 0e 67 01 63 01 91
1815,01 01 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1816,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1817,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1818,00 00 00 aa 02 ab 00 d8 02 8d 00 09 03 6d 00 28 03 54 00 36
1819,03 43 00 01 ab 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1820,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1821,a5 0e 06 6f 00 00 00 00 00 00 00 24 4e 02 01 16 00 00 00 00
1822,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1823,00 00 00 e0 01 1a 00 83 01 3b 00 48 01 5f 00 1d 01 8a 00 ed
1824,00 d5 00 01 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1825,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1826,00 00 00 e4 00 1b 01 0d 01 40 01 41 01 53 01 7a 01 5f 01 c0
1827,01 44 01 01 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1828,a5 12 24 48 02 23 2d 02 0b bd 00 0e 68 01 63 01 91 01 01 0a
1829,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1830,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1831,00 00 00 21 02 fe 00 7a 02 c3 00 b8 02 9c 00 0c 03 79 00 3e
1832,03 60 00 01 fe 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1833,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1834,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1835,00 00 00 4b 03 4a 00 1f 03 35 00 f4 02 20 00 9f 02 12 00 35
1836,02 13 00 01 db 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1837,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1838,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1839,00 00 00 25 02 0e 00 af 01 29 00 81 01 39 00 57 01 52 00 17
1840,01 85 00 01 cd 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1841,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1842,00 00 00 ff 00 b6 00 f7 00 ee 00 20 01 0d 01 4d 01 2c 01 7f
1843,01 45 01 01 d3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1844,a5 18 3a 72 00 24 48 02 23 29 02 0b bf 00 0d 0b 00 0e 6b 01
1845,63 01 91 01 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1846,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1847,00 00 00 c8 01 2a 01 11 02 05 01 68 02 c7 00 b8 02 9c 00 0c
1848,03 79 00 01 c1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1849,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1850,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1851,00 00 00 2a 03 5f 00 39 03 4c 00 1f 03 35 00 f4 02 20 00 cb
1852,02 10 00 01 7f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1853,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1854,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1855,00 00 00 4b 02 10 00 0a 02 15 00 c8 01 20 00 98 01 2f 00 6c
1856,01 44 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1857,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1858,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1859,00 00 00 23 01 76 00 13 01 9a 00 11 01 c1 00 19 01 f2 00 3f
1860,01 19 01 01 5c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1861,a5 15 3a 70 00 24 48 02 23 2c 02 0b c1 00 0e 68 01 63 01 91
1862,01 01 5d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1863,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1864,00 00 00 7c 01 1e 01 9c 01 3b 01 e4 01 1a 01 49 02 d8 00 98
1865,02 ae 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1866,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1867,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1868,00 00 00 e9 02 85 00 1a 03 68 00 3c 03 56 00 4b 03 41 00 f4
1869,02 2b 00 01 a3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1870,a5 0e 06 72 00 00 00 00 00 00 00 24 4d 02 01 14 00 00 00 00
1871,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1872,00 00 00 c9 02 19 00 8c 02 0d 00 1f 02 13 00 de 01 1b 00 b0
1873,01 27 00 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1874,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1875,00 00 00 81 01 39 00 43 01 5c 00 2a 01 7a 00 0f 01 ab 00 06
1876,01 e3 00 01 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1877,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1878,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1879,00 00 00 2d 01 03 01 59 01 22 01 8b 01 3c 01 c8 01 2a 01 11
1880,02 05 01 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1881,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1882,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1883,00 00 00 6b 02 ce 00 bb 02 a2 00 fa 02 7f 00 2c 03 64 00 26
1884,03 50 00 01 bc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1885,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1886,a5 21 06 73 00 00 00 00 00 00 00 3a 6e 00 24 4c 02 23 31 02
1887,11 6c 00 0b c3 00 0e 66 01 63 01 91 01 01 60 00 00 00 00 00
1888,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1889,00 00 00 20 03 39 00 09 03 24 00 c9 02 13 00 77 02 0d 00 21
1890,02 10 00 01 ba 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1891,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1892,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1893,00 00 00 e0 01 1a 00 b0 01 27 00 6c 01 44 00 59 01 54 00 1d
1894,01 8a 00 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1895,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1896,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1897,00 00 00 0c 01 bf 00 15 01 ed 00 3a 01 13 01 66 01 37 01 9c
1898,01 3b 01 01 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1899,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1900,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1901,00 00 00 d8 01 2b 01 31 02 f8 00 8b 02 bf 00 ca 02 9a 00 0c
1902,03 79 00 01 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1903,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1904,a5 1a 06 74 00 00 00 00 00 00 00 0b c5 00 0e 65 01 63 01 91
1905,01 39 40 00 1f 00 01 b3 00 00 00 00 00 00 00 00 00 00 00 00
1906,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1907,00 00 00 3e 03 60 00 4b 03 4a 00 1f 03 35 00 09 03 21 00 b5
1908,02 11 00 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1909,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1910,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1911,00 00 00 62 02 0b 00 25 02 0e 00 e0 01 1a 00 b0 01 27 00 6c
1912,01 46 00 01 b3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1913,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1914,00 00 00 37 01 6c 00 18 01 9b 00 0b 01 d1 00 15 01 04 01 51
1915,01 16 01 01 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1916,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1917,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1918,00 00 00 77 01 36 01 ba 01 32 01 04 02 15 01 4e 02 e6 00 9b
1919,02 b5 00 01 9c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1920,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1921,a5 0e 06 75 00 00 00 00 00 00 00 0b c6 00 01 b3 00 00 00 00
1922,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1923,00 00 00 db 02 93 00 1e 03 73 00 3d 03 5b 00 36 03 43 00 08
1924,03 30 00 01 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1925,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1926,00 00 00 f4 02 1d 00 8b 02 10 00 1e 02 15 00 f6 01 16 00 b0
1927,01 27 00 01 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1928,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1929,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1930,00 00 00 98 01 2f 00 43 01 5c 00 1a 01 88 00 03 01 b9 00 f7
1931,00 ee 00 01 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1932,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1933,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1934,00 00 00 17 01 1c 01 4d 01 2c 01 7f 01 45 01 ca 01 33 01 21
1935,02 fe 00 01 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1936,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1937,a5 17 06 76 00 00 00 00 00 00 00 3a 70 00 24 4b 02 11 6b 00
1938,0b c8 00 01 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1939,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1940,00 00 00 7c 02 ca 00 ca 02 9a 00 0c 03 79 00 3e 03 60 00 39
1941,03 4c 00 01 7e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1942,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1943,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1944,00 00 00 0c 03 38 00 f4 02 24 00 b4 02 14 00 79 02 0a 00 f3
1945,01 1a 00 01 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1946,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1947,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1948,00 00 00 c7 01 22 00 81 01 39 00 41 01 5a 00 10 01 81 00 0f
1949,01 98 00 01 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1950,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1951,00 00 00 f2 00 d7 00 fe 00 06 01 3a 01 13 01 6f 01 27 01 9c
1952,01 3b 01 01 4f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1953,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1954,a5 11 06 77 00 00 00 00 00 00 00 24 4a 02 0b ca 00 01 3d 00
1955,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1956,00 00 00 02 02 0c 01 5c 02 da 00 aa 02 ab 00 e9 02 85 00 2c
1957,03 64 00 01 3a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1958,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1959,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1960,00 00 00 3a 03 51 00 36 03 3f 00 1e 03 29 00 de 02 19 00 a2
1961,02 0c 00 01 e4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1962,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1963,00 00 00 36 02 0f 00 f6 01 16 00 b0 01 27 00 98 01 2f 00 6c
1964,01 46 00 01 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1965,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1966,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1967,00 00 00 2a 01 7a 00 0f 01 ab 00 14 01 d9 00 24 01 12 01 59
1968,01 22 01 01 da 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1969,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1970,a5 18 06 78 00 00 00 00 00 00 00 3a 6e 00 12 63 0b cc 00 39
1971,41 00 1f 00 01 f4 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1972,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1973,00 00 00 7f 01 45 01 c8 01 2a 01 21 02 fe 00 7c 02 ca 00 bb
1974,02 a2 00 01 5b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1975,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1976,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1977,00 00 00 fa 02 7f 00 2c 03 64 00 39 03 4c 00 0c 03 38 00 f4
1978,02 24 00 01 e6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1979,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1980,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1981,00 00 00 c9 02 13 00 62 02 0d 00 3d 02 0a 00 f8 01 14 00 b0
1982,01 27 00 01 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1983,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1984,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1985,00 00 00 83 01 3b 00 48 01 5f 00 0f 01 98 00 f2 00 d7 00 fe
1986,00 06 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1987,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1988,a5 0e 06 79 00 00 00 00 00 00 00 24 4f 02 01 0b 00 00 00 00
1989,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1990,00 00 00 32 01 23 01 52 01 51 01 93 01 4c 01 e7 01 23 01 3e
1991,02 eb 00 01 c9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1992,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1993,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1994,00 00 00 aa 02 ab 00 e9 02 85 00 42 03 6a 00 50 03 58 00 4b
1995,03 45 00 01 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1996,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1997,a5 12 24 4a 02 23 32 02 0b ce 00 0e 64 01 63 01 91 01 01 f6
1998,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
1999,00 00 00 08 03 30 00 f4 02 19 00 a1 02 0f 00 36 02 0f 00 f6
2000,01 16 00 01 8d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2001,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2002,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2003,00 00 00 98 01 31 00 6b 01 42 00 21 01 74 00 fa 00 a0 00 e3
2004,00 e2 00 01 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2005,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2006,a5 0e 06 7a 00 00 00 00 00 00 00 24 4e 02 01 0b 00 00 00 00
2007,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2008,00 00 00 d0 00 35 01 06 01 50 01 3f 01 6d 01 7d 01 69 01 b6
2009,01 56 01 01 db 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2010,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2011,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2012,00 00 00 23 02 07 01 7c 02 ca 00 ca 02 9a 00 0c 03 79 00 2a
2013,03 5f 00 01 ee 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2014,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2015,a5 15 24 49 02 23 2f 02 0b d0 00 0d 0c 00 0e 67 01 63 01 91
2016,01 01 dc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2017,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2018,00 00 00 37 03 48 00 1d 03 31 00 f4 02 1d 00 a1 02 0f 00 34
2019,02 11 00 01 fe 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2020,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2021,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2022,00 00 00 f5 01 17 00 af 01 29 00 6b 01 42 00 2e 01 66 00 05
2023,01 90 00 01 1e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2024,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2025,a5 0e 06 7b 00 00 00 00 00 00 00 24 4d 02 01 0b 00 00 00 00
2026,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2027,00 00 00 ef 00 c1 00 e9 00 f8 00 12 01 16 01 40 01 35 01 66
2028,01 58 01 01 eb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2029,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2030,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2031,00 00 00 af 01 44 01 04 02 15 01 6b 02 ce 00 bb 02 a2 00 fa
2032,02 7f 00 01 b7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2033,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2034,a5 15 3a 70 00 24 48 02 23 31 02 0b d2 00 0e 66 01 64 01 91
2035,01 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2036,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2037,00 00 00 40 03 65 00 61 03 51 00 4a 03 3c 00 1e 03 26 00 f5
2038,02 14 00 01 a5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2039,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2040,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2041,00 00 00 8e 02 0b 00 39 02 0c 00 f8 01 14 00 b0 01 27 00 81
2042,01 39 00 01 5b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2043,a5 0e 06 7c 00 00 00 00 00 00 00 24 4d 02 01 0a 00 00 00 00
2044,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2045,00 00 00 45 01 5e 00 1d 01 8a 00 f2 00 d7 00 f1 00 10 01 25
2046,01 2c 01 01 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2047,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2048,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2049,00 00 00 46 01 5b 01 86 01 56 01 cd 01 3c 01 21 02 fe 00 8b
2050,02 bf 00 01 e4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2051,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2052,a5 1a 3a 6e 00 24 47 02 23 2b 02 0b d4 00 0e 6a 01 64 01 91
2053,01 39 42 00 20 00 01 b0 00 00 00 00 00 00 00 00 00 00 00 00
2054,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2055,00 00 00 db 02 93 00 1e 03 73 00 3d 03 5b 00 37 03 48 00 1d
2056,03 31 00 01 6b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2057,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2058,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2059,00 00 00 f4 02 20 00 9f 02 12 00 4b 02 0e 00 0d 02 12 00 c8
2060,01 20 00 01 af 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2061,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2062,a5 0e 06 7d 00 00 00 00 00 00 00 24 4c 02 01 0a 00 00 00 00
2063,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2064,00 00 00 98 01 2f 00 57 01 50 00 14 01 83 00 fb 00 b4 00 e4
2065,00 f5 00 01 4d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2066,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2067,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2068,00 00 00 0d 01 12 01 3b 01 2f 01 6e 01 47 01 af 01 44 01 11
2069,02 05 01 01 8b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2070,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2071,a5 15 3a 70 00 24 47 02 23 2a 02 0b d6 00 0e 6b 01 64 01 91
2072,01 01 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2073,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2074,00 00 00 5c 02 da 00 aa 02 ab 00 fc 02 85 00 2e 03 69 00 3c
2075,03 56 00 01 9c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2076,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2077,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2078,00 00 00 22 03 3d 00 09 03 2c 00 c9 02 19 00 8c 02 0d 00 36
2079,02 0f 00 01 7d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2080,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2081,a5 0e 06 7e 00 00 00 00 00 00 00 24 4c 02 01 09 00 00 00 00
2082,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2083,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2084,00 00 00 f3 00 c4 00 fc 00 f1 00 24 01 12 01 51 01 32 01 83
2085,01 4d 01 01 aa 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2086,a5 12 24 46 02 23 27 02 0b d8 00 0e 6d 01 64 01 91 01 01 f1
2087,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2088,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2089,a5 11 06 7f 00 00 00 00 00 00 00 24 4b 02 11 6c 00 01 8c 00
2090,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
